MAZ,TAZ,PUMA,REGION,DISTRICT,REGION2,DISTRICT2
3369,83,1700,Henry,15,Henry,13
3370,83,1700,Henry,15,Henry,13
3371,83,1700,Henry,15,Henry,13
3372,83,1700,Henry,15,Henry,13
3373,83,1700,Henry,15,Henry,13
3374,83,1700,Henry,15,Henry,13
3375,83,1700,Henry,15,Henry,13
3376,83,1700,Henry,15,Henry,13
3377,83,1700,Henry,15,Henry,13
3378,83,1700,Henry,15,Henry,13
3379,83,1700,Henry,15,Henry,13
3380,83,1700,Henry,15,Henry,13
3381,83,1700,Henry,15,Henry,13
3382,83,1700,Henry,15,Henry,13
3383,83,1700,Henry,15,Henry,13
3384,83,1700,Henry,15,Henry,13
3385,83,1700,Henry,15,Henry,13
3386,83,1700,Henry,15,Henry,13
3387,21,1401,Clayton,5,Clayton,5
3388,21,1401,Clayton,5,Clayton,5
3389,21,1401,Clayton,5,Clayton,5
3390,21,1401,Clayton,5,Clayton,5
3391,21,1401,Clayton,5,Clayton,5
3392,21,1401,Clayton,5,Clayton,5
3393,21,1401,Clayton,5,Clayton,5
3394,21,1401,Clayton,5,Clayton,5
3395,21,1401,Clayton,5,Clayton,5
3396,21,1401,Clayton,5,Clayton,5
3397,21,1401,Clayton,5,Clayton,5
3398,21,1401,Clayton,5,Clayton,5
3399,21,1401,Clayton,5,Clayton,5
3400,21,1401,Clayton,5,Clayton,5
3401,23,1402,Clayton,5,Clayton,5
3402,23,1402,Clayton,5,Clayton,5
3403,23,1402,Clayton,5,Clayton,5
3404,23,1402,Clayton,5,Clayton,5
3405,23,1402,Clayton,5,Clayton,5
3406,23,1402,Clayton,5,Clayton,5
3407,23,1402,Clayton,5,Clayton,5
3408,23,1402,Clayton,5,Clayton,5
3409,23,1402,Clayton,5,Clayton,5
3410,23,1402,Clayton,5,Clayton,5
3411,23,1402,Clayton,5,Clayton,5
3412,23,1402,Clayton,5,Clayton,5
3413,23,1402,Clayton,5,Clayton,5
3414,23,1402,Clayton,5,Clayton,5
3415,23,1402,Clayton,5,Clayton,5
3416,23,1402,Clayton,5,Clayton,5
3417,23,1402,Clayton,5,Clayton,5
3418,23,1402,Clayton,5,Clayton,5
3419,23,1402,Clayton,5,Clayton,5
3420,23,1402,Clayton,5,Clayton,5
3421,23,1402,Clayton,5,Clayton,5
3422,23,1402,Clayton,5,Clayton,5
3423,23,1402,Clayton,5,Clayton,5
3424,23,1402,Clayton,5,Clayton,5
3425,23,1402,Clayton,5,Clayton,5
3426,23,1402,Clayton,5,Clayton,5
3427,23,1402,Clayton,5,Clayton,5
3428,23,1402,Clayton,5,Clayton,5
3429,23,1402,Clayton,5,Clayton,5
3430,23,1402,Clayton,5,Clayton,5
3431,23,1402,Clayton,5,Clayton,5
3432,23,1402,Clayton,5,Clayton,5
3433,23,1402,Clayton,5,Clayton,5
3434,23,1402,Clayton,5,Clayton,5
3435,23,1402,Clayton,5,Clayton,5
3436,23,1402,Clayton,5,Clayton,5
3437,23,1402,Clayton,5,Clayton,5
3438,23,1402,Clayton,5,Clayton,5
3439,23,1402,Clayton,5,Clayton,5
3440,23,1402,Clayton,5,Clayton,5
3441,23,1402,Clayton,5,Clayton,5
3442,23,1402,Clayton,5,Clayton,5
3443,23,1402,Clayton,5,Clayton,5
3444,23,1402,Clayton,5,Clayton,5
3445,23,1402,Clayton,5,Clayton,5
3446,23,1402,Clayton,5,Clayton,5
3447,23,1402,Clayton,5,Clayton,5
3448,22,1401,Clayton,5,Clayton,5
3449,22,1401,Clayton,5,Clayton,5
3450,22,1401,Clayton,5,Clayton,5
3451,22,1401,Clayton,5,Clayton,5
3452,22,1401,Clayton,5,Clayton,5
3453,22,1401,Clayton,5,Clayton,5
3454,22,1401,Clayton,5,Clayton,5
3455,22,1401,Clayton,5,Clayton,5
3456,22,1401,Clayton,5,Clayton,5
3457,22,1401,Clayton,5,Clayton,5
3458,22,1401,Clayton,5,Clayton,5
3459,22,1401,Clayton,5,Clayton,5
3460,22,1401,Clayton,5,Clayton,5
3461,22,1401,Clayton,5,Clayton,5
3462,22,1401,Clayton,5,Clayton,5
3463,22,1401,Clayton,5,Clayton,5
3464,22,1401,Clayton,5,Clayton,5
3465,22,1401,Clayton,5,Clayton,5
3466,22,1401,Clayton,5,Clayton,5
3467,22,1401,Clayton,5,Clayton,5
3468,22,1401,Clayton,5,Clayton,5
3469,22,1401,Clayton,5,Clayton,5
3470,22,1401,Clayton,5,Clayton,5
3471,22,1401,Clayton,5,Clayton,5
3472,22,1401,Clayton,5,Clayton,5
3473,22,1401,Clayton,5,Clayton,5
3474,22,1401,Clayton,5,Clayton,5
3475,22,1401,Clayton,5,Clayton,5
3476,22,1401,Clayton,5,Clayton,5
3477,22,1401,Clayton,5,Clayton,5
3478,22,1401,Clayton,5,Clayton,5
3479,22,1401,Clayton,5,Clayton,5
3480,22,1401,Clayton,5,Clayton,5
3481,22,1401,Clayton,5,Clayton,5
3482,22,1401,Clayton,5,Clayton,5
3483,22,1401,Clayton,5,Clayton,5
3484,22,1401,Clayton,5,Clayton,5
3485,22,1401,Clayton,5,Clayton,5
3486,22,1401,Clayton,5,Clayton,5
3487,22,1401,Clayton,5,Clayton,5
3488,22,1401,Clayton,5,Clayton,5
3489,22,1401,Clayton,5,Clayton,5
3490,22,1401,Clayton,5,Clayton,5
3491,22,1401,Clayton,5,Clayton,5
3492,22,1401,Clayton,5,Clayton,5
3493,22,1401,Clayton,5,Clayton,5
3494,22,1401,Clayton,5,Clayton,5
3495,22,1401,Clayton,5,Clayton,5
3496,22,1401,Clayton,5,Clayton,5
3497,22,1401,Clayton,5,Clayton,5
3498,22,1401,Clayton,5,Clayton,5
3499,22,1401,Clayton,5,Clayton,5
3500,22,1401,Clayton,5,Clayton,5
3501,22,1401,Clayton,5,Clayton,5
3502,22,1401,Clayton,5,Clayton,5
3503,22,1401,Clayton,5,Clayton,5
3504,22,1401,Clayton,5,Clayton,5
3505,22,1401,Clayton,5,Clayton,5
3506,22,1401,Clayton,5,Clayton,5
3507,22,1401,Clayton,5,Clayton,5
3508,22,1401,Clayton,5,Clayton,5
3509,22,1401,Clayton,5,Clayton,5
3510,22,1401,Clayton,5,Clayton,5
3511,22,1401,Clayton,5,Clayton,5
3512,22,1401,Clayton,5,Clayton,5
3513,22,1401,Clayton,5,Clayton,5
3514,22,1401,Clayton,5,Clayton,5
3515,22,1401,Clayton,5,Clayton,5
3516,22,1401,Clayton,5,Clayton,5
3517,22,1401,Clayton,5,Clayton,5
3518,22,1401,Clayton,5,Clayton,5
3519,22,1401,Clayton,5,Clayton,5
3520,22,1401,Clayton,5,Clayton,5
3521,22,1401,Clayton,5,Clayton,5
3522,22,1401,Clayton,5,Clayton,5
3523,22,1401,Clayton,5,Clayton,5
3524,22,1401,Clayton,5,Clayton,5
3525,22,1401,Clayton,5,Clayton,5
3526,22,1401,Clayton,5,Clayton,5
3527,22,1401,Clayton,5,Clayton,5
3528,22,1401,Clayton,5,Clayton,5
3529,22,1401,Clayton,5,Clayton,5
3530,22,1401,Clayton,5,Clayton,5
3531,22,1401,Clayton,5,Clayton,5
3532,22,1401,Clayton,5,Clayton,5
3533,22,1401,Clayton,5,Clayton,5
3534,22,1401,Clayton,5,Clayton,5
3535,22,1401,Clayton,5,Clayton,5
3536,22,1401,Clayton,5,Clayton,5
3537,22,1401,Clayton,5,Clayton,5
3538,22,1401,Clayton,5,Clayton,5
3539,22,1401,Clayton,5,Clayton,5
3540,22,1401,Clayton,5,Clayton,5
3541,22,1401,Clayton,5,Clayton,5
3542,22,1401,Clayton,5,Clayton,5
3543,22,1401,Clayton,5,Clayton,5
3544,22,1401,Clayton,5,Clayton,5
3545,22,1401,Clayton,5,Clayton,5
3546,22,1401,Clayton,5,Clayton,5
3547,24,1402,Clayton,5,Clayton,5
3548,24,1402,Clayton,5,Clayton,5
3549,24,1402,Clayton,5,Clayton,5
3550,24,1402,Clayton,5,Clayton,5
3551,24,1402,Clayton,5,Clayton,5
3552,24,1402,Clayton,5,Clayton,5
3553,24,1402,Clayton,5,Clayton,5
3554,24,1402,Clayton,5,Clayton,5
3555,24,1402,Clayton,5,Clayton,5
3556,24,1402,Clayton,5,Clayton,5
3557,24,1402,Clayton,5,Clayton,5
3558,24,1402,Clayton,5,Clayton,5
3559,24,1402,Clayton,5,Clayton,5
3560,24,1402,Clayton,5,Clayton,5
3561,24,1402,Clayton,5,Clayton,5
3562,24,1402,Clayton,5,Clayton,5
3563,24,1402,Clayton,5,Clayton,5
3564,24,1402,Clayton,5,Clayton,5
3565,24,1402,Clayton,5,Clayton,5
3566,24,1402,Clayton,5,Clayton,5
3567,24,1402,Clayton,5,Clayton,5
3568,24,1402,Clayton,5,Clayton,5
3569,24,1402,Clayton,5,Clayton,5
3570,24,1402,Clayton,5,Clayton,5
3571,24,1402,Clayton,5,Clayton,5
3572,24,1402,Clayton,5,Clayton,5
3573,24,1402,Clayton,5,Clayton,5
3574,24,1402,Clayton,5,Clayton,5
3575,24,1402,Clayton,5,Clayton,5
3576,24,1402,Clayton,5,Clayton,5
3577,24,1402,Clayton,5,Clayton,5
3578,24,1402,Clayton,5,Clayton,5
3579,24,1402,Clayton,5,Clayton,5
3580,24,1402,Clayton,5,Clayton,5
3581,24,1402,Clayton,5,Clayton,5
3582,24,1402,Clayton,5,Clayton,5
3583,24,1402,Clayton,5,Clayton,5
3584,24,1402,Clayton,5,Clayton,5
3585,24,1402,Clayton,5,Clayton,5
3586,24,1402,Clayton,5,Clayton,5
3587,24,1402,Clayton,5,Clayton,5
3588,24,1402,Clayton,5,Clayton,5
3589,24,1402,Clayton,5,Clayton,5
3590,24,1402,Clayton,5,Clayton,5
3591,24,1402,Clayton,5,Clayton,5
3592,24,1402,Clayton,5,Clayton,5
3593,24,1402,Clayton,5,Clayton,5
3594,24,1402,Clayton,5,Clayton,5
3595,24,1402,Clayton,5,Clayton,5
3596,24,1402,Clayton,5,Clayton,5
3597,24,1402,Clayton,5,Clayton,5
3598,24,1402,Clayton,5,Clayton,5
3599,24,1402,Clayton,5,Clayton,5
3600,24,1402,Clayton,5,Clayton,5
3601,24,1402,Clayton,5,Clayton,5
3602,24,1402,Clayton,5,Clayton,5
3603,24,1402,Clayton,5,Clayton,5
3604,24,1402,Clayton,5,Clayton,5
3605,24,1402,Clayton,5,Clayton,5
3606,24,1402,Clayton,5,Clayton,5
3607,24,1402,Clayton,5,Clayton,5
3608,24,1402,Clayton,5,Clayton,5
3609,24,1402,Clayton,5,Clayton,5
3610,24,1402,Clayton,5,Clayton,5
3611,24,1402,Clayton,5,Clayton,5
3612,24,1402,Clayton,5,Clayton,5
3613,24,1402,Clayton,5,Clayton,5
3614,24,1402,Clayton,5,Clayton,5
3615,24,1402,Clayton,5,Clayton,5
3616,24,1402,Clayton,5,Clayton,5
3617,24,1402,Clayton,5,Clayton,5
3618,24,1402,Clayton,5,Clayton,5
3619,24,1402,Clayton,5,Clayton,5
3620,24,1402,Clayton,5,Clayton,5
3621,24,1402,Clayton,5,Clayton,5
3622,24,1402,Clayton,5,Clayton,5
3623,24,1402,Clayton,5,Clayton,5
3624,24,1402,Clayton,5,Clayton,5
3625,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3626,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3627,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3628,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3629,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3630,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3631,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3632,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3633,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3634,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3635,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3636,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3637,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3638,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3639,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3640,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3641,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3642,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3643,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3644,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3645,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3646,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3647,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3648,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3649,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3650,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3651,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3652,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3653,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3654,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3655,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3656,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3657,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3658,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3659,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3660,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3661,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3662,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3663,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3664,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3665,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3666,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3667,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3668,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3669,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3670,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3671,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3672,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3673,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3674,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3675,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3676,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3677,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3678,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3679,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3680,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3681,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3682,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3683,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3684,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3685,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3686,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3687,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3688,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3689,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3690,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3691,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3692,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3693,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3694,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3695,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3696,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3697,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3698,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3699,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3700,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3701,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3702,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3703,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3704,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3705,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3706,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3707,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3708,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3709,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3710,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3711,61,2000,Fayette,10,Coweta-Fayette-Spalding,7
3712,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3713,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3714,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3715,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3716,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3717,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3718,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3719,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3720,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3721,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3722,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3723,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3724,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3725,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3726,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3727,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3728,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3729,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3730,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3731,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3732,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3733,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3734,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3735,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3736,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3737,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3738,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3739,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3740,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3741,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3742,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3743,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3744,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3745,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3746,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3747,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3748,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3749,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3750,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3751,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3752,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3753,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3754,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3755,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3756,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3757,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3758,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3759,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3760,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3761,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3762,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3763,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3764,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3765,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3766,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3767,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3768,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3769,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3770,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3771,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3772,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3773,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3774,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3775,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3776,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3777,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3778,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3779,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3780,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3781,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3782,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3783,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3784,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3785,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3786,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3787,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3788,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3789,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3790,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3791,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3792,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3793,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3794,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3795,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3796,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3797,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3798,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3799,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3800,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3801,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3802,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3803,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3804,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3805,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3806,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3807,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3808,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3809,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3810,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3811,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3812,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3813,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3814,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3815,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3816,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3817,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3818,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3819,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3820,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3821,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3822,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3823,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3824,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3825,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3826,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3827,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3828,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3829,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3830,62,2000,Fayette,10,Coweta-Fayette-Spalding,7
3831,51,1800,Douglas,9,Carroll-Douglas,3
3832,51,1800,Douglas,9,Carroll-Douglas,3
3833,51,1800,Douglas,9,Carroll-Douglas,3
3834,51,1800,Douglas,9,Carroll-Douglas,3
3835,51,1800,Douglas,9,Carroll-Douglas,3
3836,51,1800,Douglas,9,Carroll-Douglas,3
3837,51,1800,Douglas,9,Carroll-Douglas,3
3838,51,1800,Douglas,9,Carroll-Douglas,3
3839,51,1800,Douglas,9,Carroll-Douglas,3
3840,51,1800,Douglas,9,Carroll-Douglas,3
3841,51,1800,Douglas,9,Carroll-Douglas,3
3842,51,1800,Douglas,9,Carroll-Douglas,3
3843,51,1800,Douglas,9,Carroll-Douglas,3
3844,51,1800,Douglas,9,Carroll-Douglas,3
3845,51,1800,Douglas,9,Carroll-Douglas,3
3846,51,1800,Douglas,9,Carroll-Douglas,3
3847,51,1800,Douglas,9,Carroll-Douglas,3
3848,51,1800,Douglas,9,Carroll-Douglas,3
3849,51,1800,Douglas,9,Carroll-Douglas,3
3850,51,1800,Douglas,9,Carroll-Douglas,3
3851,51,1800,Douglas,9,Carroll-Douglas,3
3852,51,1800,Douglas,9,Carroll-Douglas,3
3853,51,1800,Douglas,9,Carroll-Douglas,3
3854,51,1800,Douglas,9,Carroll-Douglas,3
3855,51,1800,Douglas,9,Carroll-Douglas,3
3856,51,1800,Douglas,9,Carroll-Douglas,3
3857,51,1800,Douglas,9,Carroll-Douglas,3
3858,51,1800,Douglas,9,Carroll-Douglas,3
3859,51,1800,Douglas,9,Carroll-Douglas,3
3860,51,1800,Douglas,9,Carroll-Douglas,3
3861,51,1800,Douglas,9,Carroll-Douglas,3
3862,51,1800,Douglas,9,Carroll-Douglas,3
3863,51,1800,Douglas,9,Carroll-Douglas,3
3864,51,1800,Douglas,9,Carroll-Douglas,3
3865,51,1800,Douglas,9,Carroll-Douglas,3
3866,51,1800,Douglas,9,Carroll-Douglas,3
3867,51,1800,Douglas,9,Carroll-Douglas,3
3868,51,1800,Douglas,9,Carroll-Douglas,3
3869,51,1800,Douglas,9,Carroll-Douglas,3
3870,51,1800,Douglas,9,Carroll-Douglas,3
3871,51,1800,Douglas,9,Carroll-Douglas,3
3872,51,1800,Douglas,9,Carroll-Douglas,3
3873,51,1800,Douglas,9,Carroll-Douglas,3
3874,51,1800,Douglas,9,Carroll-Douglas,3
3875,51,1800,Douglas,9,Carroll-Douglas,3
3876,51,1800,Douglas,9,Carroll-Douglas,3
3877,51,1800,Douglas,9,Carroll-Douglas,3
3878,51,1800,Douglas,9,Carroll-Douglas,3
3879,51,1800,Douglas,9,Carroll-Douglas,3
3880,51,1800,Douglas,9,Carroll-Douglas,3
3881,51,1800,Douglas,9,Carroll-Douglas,3
3882,51,1800,Douglas,9,Carroll-Douglas,3
3883,51,1800,Douglas,9,Carroll-Douglas,3
3884,51,1800,Douglas,9,Carroll-Douglas,3
3885,51,1800,Douglas,9,Carroll-Douglas,3
3886,51,1800,Douglas,9,Carroll-Douglas,3
3887,51,1800,Douglas,9,Carroll-Douglas,3
3888,51,1800,Douglas,9,Carroll-Douglas,3
3889,51,1800,Douglas,9,Carroll-Douglas,3
3890,51,1800,Douglas,9,Carroll-Douglas,3
3891,51,1800,Douglas,9,Carroll-Douglas,3
3892,51,1800,Douglas,9,Carroll-Douglas,3
3893,51,1800,Douglas,9,Carroll-Douglas,3
3894,51,1800,Douglas,9,Carroll-Douglas,3
3895,51,1800,Douglas,9,Carroll-Douglas,3
