MTAZ10,CTAZ10,TRACT10,TAD10,SD10,FIPS,COUNTY,County_Renum,SD_NAME,SD_Renum,ACTCTR,ACTCTRNUM,ETAFLAG,ATYPE
323,13121189,13121009700,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
324,13121189,13121009700,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
325,13121187,13121009801,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
326,13121187,13121009801,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,4
327,13121187,13121009801,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,4
328,13121186,13121009801,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,4
329,13121186,13121009801,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
330,13121188,13121009801,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
331,13121188,13121009801,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
332,13121188,13121009801,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
333,13121185,13121009501,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,3
334,13121184,13121009501,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
335,13121184,13121009501,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
336,13121183,13121009501,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,5
337,13121180,13121009502,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,3
338,13121179,13121009502,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,1
339,13121179,13121009502,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
340,13121178,13121009502,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,2
341,13121169,13121009603,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,1
342,13121169,13121009603,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,1
343,13121170,13121009603,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,2
344,13121170,13121009603,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,2
345,13121167,13121009602,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,1
346,13121166,13121009602,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,1
347,13121166,13121009602,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,1
348,13121165,13121009602,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,1
349,13121171,13121009404,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,3
350,13121172,13121009404,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,3
351,13121173,13121009403,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,1
352,13121174,13121009403,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,2
353,13121175,13121009403,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
354,13121176,13121009402,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
355,13121176,13121009402,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,2
356,13121177,13121009402,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,2
357,13121177,13121009402,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,2
358,13121177,13121009402,13121069,4,13121,Fulton,1,Buckhead,4,Buckhead,2,0,2
359,13121181,13121009300,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
360,13121181,13121009300,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,3
361,13121182,13121009300,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
362,13121182,13121009300,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
363,13121218,13121009102,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
364,13121218,13121009102,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
365,13121219,13121009102,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
366,13121216,13121009101,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
367,13121216,13121009101,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
368,13121217,13121009101,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
369,13121215,13121009000,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,2
370,13121215,13121009000,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,4
371,13121214,13121009000,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,4
372,13121214,13121009000,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,4
373,13121213,13121009000,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,3
374,13121213,13121009000,13121069,4,13121,Fulton,1,Buckhead,4,,0,0,3
375,13121212,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
376,13121212,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
377,13121211,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
378,13121211,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
379,13121211,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,3
380,13121211,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,3
381,13121211,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
382,13121210,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
383,13121210,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,3
384,13121210,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,3
385,13121210,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,4
386,13121210,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
387,13121210,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,3
388,13121210,13121008902,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
389,13121192,13121008904,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,4
390,13121191,13121008904,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,3
391,13121191,13121008904,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,4
392,13121191,13121008904,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,4
393,13121191,13121008904,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
394,13121191,13121008904,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
395,13121191,13121008904,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
396,13121193,13121008903,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
397,13121193,13121008903,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
398,13121194,13121008800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
399,13121194,13121008800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
400,13121194,13121008800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
401,13121195,13121008800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
402,13121195,13121008800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
403,13121196,13121008800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
404,13121196,13121008800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
405,13121197,13121008700,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
406,13121197,13121008700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
407,13121197,13121008700,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
408,13121198,13121008700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
409,13121198,13121008700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
410,13121198,13121008700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
411,13121199,13121008700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
412,13121199,13121008700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
413,13121204,13121008500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
414,13121204,13121008500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
415,13121204,13121008500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
416,13121204,13121008500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
417,13121205,13121008500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
418,13121205,13121008500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
419,13121205,13121008500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
420,13121203,13121008601,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
421,13121202,13121008601,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
422,13121202,13121008601,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
423,13121201,13121008601,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
424,13121200,13121008602,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
425,13121200,13121008602,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
426,13121200,13121008602,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
427,13121200,13121008602,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
428,13121200,13121008602,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
429,13121287,13121008202,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,6
430,13121287,13121008202,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,6
431,13121287,13121008202,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
432,13121287,13121008202,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
433,13121287,13121008202,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
434,13121287,13121008202,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
435,13121287,13121008202,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
436,13121285,13121008201,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
437,13121286,13121008201,13121071,5,13121,Fulton,1,NW Atlanta,5,Fltn Ind,6,1,5
438,13121286,13121008201,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
439,13121284,13121008201,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
440,13121284,13121008201,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
441,13121284,13121008201,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
442,13121282,13121008301,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
443,13121282,13121008301,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
444,13121282,13121008301,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
445,13121283,13121008301,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
446,13121281,13121008302,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
447,13121281,13121008302,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
448,13121281,13121008302,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
449,13121280,13121008400,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
450,13121280,13121008400,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
451,13121280,13121008400,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
452,13121279,13121008400,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
453,13121279,13121008400,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
454,13121278,13121002400,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,5
455,13121278,13121002400,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,4
456,13121207,13121002300,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
457,13121207,13121002300,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
458,13121207,13121002300,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
459,13121271,13121002500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
460,13121271,13121002500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
461,13121271,13121002500,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,2
462,13121270,13121002600,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
463,13121270,13121002600,13121071,5,13121,Fulton,1,NW Atlanta,5,Downtown,4,0,1
464,13121270,13121002600,13121071,5,13121,Fulton,1,NW Atlanta,5,Downtown,4,0,1
465,13121270,13121002600,13121071,5,13121,Fulton,1,NW Atlanta,5,Downtown,4,0,1
466,13121270,13121002600,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,0,2
467,13121208,13121011800,13121071,5,13121,Fulton,1,NW Atlanta,5,Downtown,4,1,2
468,13121208,13121011800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,3
469,13121208,13121011800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,3
470,13121208,13121011800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,3
471,13121208,13121011800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,3
472,13121208,13121011800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
473,13121208,13121011800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
474,13121209,13121011800,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,3
475,13121206,13121000700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
476,13121206,13121000700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,5
477,13121206,13121000700,13121071,5,13121,Fulton,1,NW Atlanta,5,,0,1,4
478,13121240,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,3
479,13121240,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,2
480,13121240,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,2
481,13121240,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
482,13121240,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,3
483,13121239,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,2
484,13121239,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,2
485,13121239,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,2
486,13121239,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,1
487,13121238,13121001002,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,1
488,13121237,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
489,13121237,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
490,13121237,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
491,13121237,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
492,13121237,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
493,13121237,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
494,13121236,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
495,13121236,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
496,13121236,13121001001,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
497,13121234,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
498,13121234,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
499,13121234,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
500,13121234,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
501,13121235,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
502,13121235,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
503,13121235,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
504,13121235,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
505,13121233,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
506,13121233,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,2
507,13121233,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,1,2
508,13121233,13121000600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
509,13121229,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
510,13121229,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
511,13121229,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
512,13121229,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,2
513,13121229,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
514,13121229,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
515,13121229,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
516,13121229,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,2
517,13121228,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,2
518,13121228,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
519,13121228,13121000500,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,2
520,13121222,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
521,13121222,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,3
522,13121222,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,Buckhead,2,1,2
523,13121222,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,Buckhead,2,1,2
524,13121221,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,3
525,13121221,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,Buckhead,2,1,2
526,13121221,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,Buckhead,2,1,2
527,13121220,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
528,13121220,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,3
529,13121220,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,3
530,13121220,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,3
531,13121220,13121009200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,4
532,13121223,13121000100,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,4
533,13121223,13121000100,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,4
534,13121224,13121000100,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,4
535,13121224,13121000100,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,4
536,13121225,13121000100,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,3
537,13121225,13121000100,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,3
538,13121226,13121000200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,3
539,13121227,13121000200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,3
540,13121227,13121000200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,3
541,13121227,13121000200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
542,13121227,13121000200,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,3
543,13121230,13121000400,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,2
544,13121230,13121000400,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
545,13121230,13121000400,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
546,13121230,13121000400,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
547,13121230,13121000400,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
548,13121232,13121001100,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
549,13121232,13121001100,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
550,13121231,13121001100,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
551,13121231,13121001100,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
552,13121241,13121001202,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
553,13121241,13121001202,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
554,13121242,13121001202,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
555,13121242,13121001202,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
556,13121242,13121001202,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
557,13121242,13121001202,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
558,13121244,13121001201,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
559,13121244,13121001201,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
560,13121244,13121001201,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
561,13121244,13121001201,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
562,13121243,13121001201,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
563,13121243,13121001201,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
564,13121245,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
565,13121245,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
566,13121245,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
567,13121245,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,1
568,13121245,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
569,13121246,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,Midtown,8,0,1
570,13121246,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
571,13121246,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
572,13121246,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
573,13121246,13121001300,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
574,13121247,13121001400,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
575,13121247,13121001400,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
576,13121249,13121001500,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
577,13121250,13121001500,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,3
578,13121248,13121001500,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
579,13121248,13121001500,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
580,13121251,13121001600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
581,13121251,13121001600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
582,13121251,13121001600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
583,13121251,13121001600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
584,13121251,13121001600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
585,13121251,13121001600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
586,13121251,13121001600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
587,13121251,13121001600,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,0,2
588,13121254,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
589,13121254,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
590,13121254,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
591,13121254,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
592,13121254,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
593,13121254,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
594,13121254,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
595,13121255,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
596,13121255,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
597,13121255,13121001700,13121070,6,13121,Fulton,1,NE Atlanta,6,,0,1,2
598,13121256,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
599,13121257,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
600,13121258,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
601,13121258,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
602,13121258,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
603,13121258,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
604,13121258,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
605,13121258,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
606,13121258,13121001800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
607,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
608,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
609,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
610,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
611,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
612,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
613,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
614,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
615,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
616,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
617,13121261,13121002800,13121070,6,13121,Fulton,1,NE Atlanta,6,Downtown,4,1,1
